SECONDS,PID,VALUE,UNITS,interval,classification
930.586000000003,Vehicle acceleration,-6.24412713825451,m/s²,310,Normal
930.586000000003,Vehicle speed,60.8943768392587,mph,310,Normal
931.1870000000054,Engine RPM,5771.0,rpm,310,Normal
931.1870000000054,Instant engine power (based on fuel consumption),1929.30307495424,hp,310,Normal
931.1870000000054,Vehicle acceleration,-20.4618782791807,m/s²,310,Normal
931.1870000000054,Vehicle speed,11.184681460272,mph,310,Normal
931.7880000000005,Engine RPM,4770.0,rpm,310,Normal
931.7880000000005,Instant engine power (based on fuel consumption),906.772445228493,hp,310,Normal
931.7880000000005,Vehicle speed,42.874612264376,mph,310,Normal
932.387999999999,Engine RPM,3654.0,rpm,310,Normal
932.387999999999,Instant engine power (based on fuel consumption),1639.9076137111,hp,310,Normal
932.387999999999,Vehicle speed,130.48795036984,mph,310,Normal
932.9890000000014,Engine RPM,3140.0,rpm,310,Normal
932.9890000000014,Instant engine power (based on fuel consumption),1022.53062972575,hp,310,Normal
932.9890000000014,Vehicle speed,14.912908613696,mph,310,Normal
933.5900000000038,Engine RPM,4038.0,rpm,311,Normal
933.5900000000038,Instant engine power (based on fuel consumption),327.981522742221,hp,311,Normal
933.5900000000038,Vehicle speed,90.0988228744134,mph,311,Normal
934.1910000000062,Engine RPM,2602.0,rpm,311,Normal
934.1910000000062,Instant engine power (based on fuel consumption),270.102430493594,hp,311,Normal
934.1910000000062,Vehicle speed,31.689930804104,mph,311,Normal
934.7920000000013,Engine RPM,856.0,rpm,311,Normal
934.7930000000051,Instant engine power (based on fuel consumption),1639.9076137111,hp,311,Normal
934.7930000000051,Vehicle speed,129.245207985365,mph,311,Normal
935.3940000000002,Engine RPM,828.0,rpm,311,Normal
935.3940000000002,Instant engine power (based on fuel consumption),1427.68427546614,hp,311,Normal
935.3940000000002,Vehicle speed,122.410124870755,mph,311,Normal
935.9950000000026,Engine RPM,6730.0,rpm,311,Normal
935.9950000000026,Vehicle speed,105.011731488109,mph,311,Normal
935.9959999999992,Instant engine power (based on fuel consumption),559.49789173673,hp,311,Normal
936.5970000000016,Engine RPM,2668.0,rpm,312,Normal
936.5970000000016,Instant engine power (based on fuel consumption),1697.78670595973,hp,312,Normal
936.5970000000016,Vehicle acceleration,6.23476353682507,m/s²,312,Normal
936.5970000000016,Vehicle speed,65.2439751849201,mph,312,Normal
937.1970000000001,Engine RPM,1665.0,rpm,312,Normal
937.1970000000001,Instant engine power (based on fuel consumption),559.49789173673,hp,312,Normal
937.1970000000001,Vehicle speed,125.516980831941,mph,312,Normal
937.7970000000059,Engine RPM,6213.0,rpm,312,Normal
937.7970000000059,Instant engine power (based on fuel consumption),366.567584241306,hp,312,Normal
937.7970000000059,Vehicle speed,91.9629364511254,mph,312,Normal
938.3990000000049,Instant engine power (based on fuel consumption),945.358506727578,hp,312,Normal
938.3990000000049,Vehicle speed,89.4774516821761,mph,312,Normal
938.9990000000034,Engine RPM,1295.0,rpm,312,Normal
938.9990000000034,Instant engine power (based on fuel consumption),1678.49367521019,hp,312,Normal
938.9990000000034,Vehicle acceleration,-5.66487916838168,m/s²,312,Normal
938.9990000000034,Vehicle speed,34.7967867652907,mph,312,Normal
939.6000000000058,Instant engine power (based on fuel consumption),385.860614990848,hp,313,Normal
939.6000000000058,Vehicle speed,136.080291099976,mph,313,Normal
940.2010000000009,Engine RPM,4779.0,rpm,313,Normal
940.2010000000009,Instant engine power (based on fuel consumption),270.102430493594,hp,313,Normal
940.2010000000009,Vehicle speed,24.8548476894934,mph,313,Normal
940.8020000000033,Engine RPM,5843.0,rpm,313,Normal
940.8020000000033,Instant engine power (based on fuel consumption),1080.40972197437,hp,313,Normal
940.8020000000033,Vehicle speed,72.7004294917681,mph,313,Normal
941.4030000000057,Engine RPM,1777.0,rpm,313,Normal
941.4030000000057,Instant engine power (based on fuel consumption),1350.51215246797,hp,313,Normal
941.4030000000057,Vehicle speed,117.439155332856,mph,313,Normal
942.0030000000042,Engine RPM,5210.0,rpm,314,Slow
942.0030000000042,Instant engine power (based on fuel consumption),1408.3912447166,hp,314,Slow
942.0030000000042,Vehicle speed,62.7584904159707,mph,314,Slow
942.6050000000032,Engine RPM,4706.0,rpm,314,Slow
942.6050000000032,Instant engine power (based on fuel consumption),675.256076233984,hp,314,Slow
942.6050000000032,Vehicle speed,108.739958641533,mph,314,Slow
943.2050000000017,Engine RPM,5962.0,rpm,314,Slow
943.2050000000017,Instant engine power (based on fuel consumption),887.479414478951,hp,314,Slow
943.2050000000017,Vehicle speed,37.28227153424,mph,314,Slow
943.8060000000041,Engine RPM,1416.0,rpm,314,Slow
943.8060000000041,Vehicle speed,28.5830748429174,mph,314,Slow
943.8070000000007,Instant engine power (based on fuel consumption),289.395461243136,hp,314,Slow
944.4080000000031,Engine RPM,1464.0,rpm,314,Slow
944.4080000000031,Vehicle speed,40.3891274954267,mph,314,Slow
945.0090000000055,Engine RPM,6432.0,rpm,315,Slow
945.0090000000055,Vehicle speed,14.912908613696,mph,315,Slow
945.010000000002,Instant engine power (based on fuel consumption),289.395461243136,hp,315,Slow
945.6100000000006,Engine RPM,3480.0,rpm,315,Slow
945.6100000000006,Instant engine power (based on fuel consumption),135.051215246797,hp,315,Slow
945.6100000000006,Vehicle speed,107.497216257059,mph,315,Slow
946.211000000003,Engine RPM,847.0,rpm,315,Slow
946.211000000003,Instant engine power (based on fuel consumption),347.274553491763,hp,315,Slow
946.211000000003,Vehicle speed,82.0209973753281,mph,315,Slow
946.8110000000015,Engine RPM,3743.0,rpm,315,Slow
946.8110000000015,Vehicle speed,36.0395291497654,mph,315,Slow
946.8120000000054,Instant engine power (based on fuel consumption),926.065475978035,hp,315,Slow
947.4130000000005,Engine RPM,2858.0,rpm,315,Slow
947.4130000000005,Instant engine power (based on fuel consumption),983.944568226663,hp,315,Slow
947.4130000000005,Vehicle acceleration,3.3520168743396,m/s²,315,Slow
947.4130000000005,Vehicle speed,32.9326731885787,mph,315,Slow
948.012999999999,Engine RPM,2605.0,rpm,316,Normal
948.012999999999,Instant engine power (based on fuel consumption),1273.3400294698,hp,316,Normal
948.012999999999,Vehicle speed,67.7294599538694,mph,316,Normal
948.6150000000052,Engine RPM,6031.0,rpm,316,Normal
948.6150000000052,Instant engine power (based on fuel consumption),655.963045484442,hp,316,Normal
948.6150000000052,Vehicle speed,120.546011294043,mph,316,Normal
949.2160000000003,Engine RPM,1316.0,rpm,316,Normal
949.2160000000003,Instant engine power (based on fuel consumption),1292.63306021934,hp,316,Normal
949.2160000000003,Vehicle speed,3.728227153424,mph,316,Normal
949.8170000000027,Engine RPM,1881.0,rpm,316,Normal
949.8170000000027,Instant engine power (based on fuel consumption),1215.46093722117,hp,316,Normal
949.8170000000027,Vehicle speed,16.1556509981707,mph,316,Normal
950.4180000000051,Engine RPM,6645.0,rpm,316,Normal
950.4180000000051,Instant engine power (based on fuel consumption),405.15364574039,hp,316,Normal
950.4180000000051,Vehicle speed,47.2242106100374,mph,316,Normal
951.0180000000037,Engine RPM,1036.0,rpm,317,Normal
951.0180000000037,Instant engine power (based on fuel consumption),212.223338244966,hp,317,Normal
951.0180000000037,Vehicle speed,124.895609639704,mph,317,Normal
951.6180000000022,Engine RPM,5957.0,rpm,317,Normal
951.6180000000022,Vehicle speed,76.4286566451921,mph,317,Normal
951.619000000006,Instant engine power (based on fuel consumption),829.600322230323,hp,317,Normal
952.2200000000012,Engine RPM,4006.0,rpm,317,Normal
952.2200000000012,Instant engine power (based on fuel consumption),1022.53062972575,hp,317,Normal
952.2200000000012,Vehicle speed,35.418157957528,mph,317,Normal
952.8199999999997,Engine RPM,3571.0,rpm,317,Normal
952.8199999999997,Instant engine power (based on fuel consumption),1620.61458296156,hp,317,Normal
952.8199999999997,Vehicle speed,108.118587449296,mph,317,Normal
953.4210000000021,Engine RPM,6638.0,rpm,317,Normal
953.4210000000021,Instant engine power (based on fuel consumption),1755.66579820836,hp,317,Normal
953.4210000000021,Vehicle speed,32.9326731885787,mph,317,Normal
954.0220000000045,Vehicle speed,68.3508311461067,mph,318,Slow
954.6240000000034,Engine RPM,2718.0,rpm,318,Slow
954.6240000000034,Instant engine power (based on fuel consumption),231.516368994509,hp,318,Slow
954.6240000000034,Vehicle speed,100.040761950211,mph,318,Slow
955.2250000000058,Engine RPM,5229.0,rpm,318,Slow
955.2250000000058,Instant engine power (based on fuel consumption),1504.85639846431,hp,318,Slow
955.2250000000058,Vehicle speed,27.96170365068,mph,318,Slow
955.8260000000009,Engine RPM,3864.0,rpm,318,Slow
955.8260000000009,Instant engine power (based on fuel consumption),1215.46093722117,hp,318,Slow
955.8260000000009,Vehicle speed,17.3983933826453,mph,318,Slow
956.4259999999995,Engine RPM,3410.0,rpm,318,Slow
956.4259999999995,Instant engine power (based on fuel consumption),347.274553491763,hp,318,Slow
956.4259999999995,Vehicle speed,82.6423685675654,mph,318,Slow
957.0270000000019,Engine RPM,1552.0,rpm,319,Normal
957.0270000000019,Instant engine power (based on fuel consumption),308.688491992678,hp,319,Normal
957.0270000000019,Vehicle speed,129.245207985365,mph,319,Normal
957.6270000000004,Engine RPM,953.0,rpm,319,Normal
957.6270000000004,Instant engine power (based on fuel consumption),366.567584241306,hp,319,Normal
957.6270000000004,Vehicle speed,134.216177523264,mph,319,Normal
958.2280000000028,Engine RPM,4402.0,rpm,319,Normal
958.2280000000028,Instant engine power (based on fuel consumption),1157.58184497254,hp,319,Normal
958.2280000000028,Vehicle speed,12.4274238447467,mph,319,Normal
958.8280000000013,Engine RPM,4910.0,rpm,319,Normal
958.8280000000013,Instant engine power (based on fuel consumption),1639.9076137111,hp,319,Normal
958.8280000000013,Vehicle speed,99.4193907579734,mph,319,Normal
959.4290000000037,Engine RPM,4438.0,rpm,319,Normal
959.4290000000037,Vehicle speed,14.2915374214587,mph,319,Normal
960.0300000000061,Instant engine power (based on fuel consumption),1099.70275272392,hp,320,Normal
960.0300000000061,Vehicle speed,76.4286566451921,mph,320,Normal
960.6300000000047,Engine RPM,6980.0,rpm,320,Normal
960.6300000000047,Instant engine power (based on fuel consumption),1003.23759897621,hp,320,Normal
960.6300000000047,Vehicle speed,53.4379225324107,mph,320,Normal
961.2320000000036,Engine RPM,5918.0,rpm,320,Normal
961.2320000000036,Instant engine power (based on fuel consumption),694.549106983527,hp,320,Normal
961.2320000000036,Vehicle speed,31.0685596118667,mph,320,Normal
961.8320000000022,Engine RPM,6387.0,rpm,320,Normal
961.8320000000022,Instant engine power (based on fuel consumption),1813.54489045699,hp,320,Normal
961.8320000000022,Vehicle speed,77.0500278374294,mph,320,Normal
962.4330000000045,Engine RPM,2263.0,rpm,320,Normal
962.4330000000045,Instant engine power (based on fuel consumption),1176.87487572209,hp,320,Normal
962.4330000000045,Vehicle speed,43.4959834566134,mph,320,Normal
963.0339999999997,Engine RPM,1407.0,rpm,321,Normal
963.0339999999997,Instant engine power (based on fuel consumption),1273.3400294698,hp,321,Normal
963.0339999999997,Vehicle speed,73.9431718762427,mph,321,Normal
963.6340000000055,Engine RPM,4960.0,rpm,321,Normal
963.6340000000055,Instant engine power (based on fuel consumption),289.395461243136,hp,321,Normal
963.6340000000055,Vehicle speed,72.7004294917681,mph,321,Normal
964.2350000000006,Engine RPM,5212.0,rpm,321,Normal
964.2350000000006,Vehicle speed,94.4484212200748,mph,321,Normal
964.2360000000044,Instant engine power (based on fuel consumption),1427.68427546614,hp,321,Normal
964.8369999999995,Engine RPM,1576.0,rpm,321,Normal
964.8369999999995,Instant engine power (based on fuel consumption),945.358506727578,hp,321,Normal
964.8369999999995,Vehicle speed,36.0395291497654,mph,321,Normal
965.4370000000054,Engine RPM,5903.0,rpm,321,Normal
965.4370000000054,Instant engine power (based on fuel consumption),1524.14942921385,hp,321,Normal
965.4370000000054,Vehicle speed,75.1859142607174,mph,321,Normal
966.0380000000005,Engine RPM,6312.0,rpm,322,Aggressive
966.0380000000005,Instant engine power (based on fuel consumption),250.809399744051,hp,322,Aggressive
966.0380000000005,Vehicle speed,95.6911636045494,mph,322,Aggressive
966.637999999999,Instant engine power (based on fuel consumption),1234.75396797071,hp,322,Aggressive
966.637999999999,Vehicle speed,36.6609003420027,mph,322,Aggressive
967.2400000000052,Engine RPM,2088.0,rpm,322,Aggressive
967.2400000000052,Instant engine power (based on fuel consumption),1929.30307495424,hp,322,Aggressive
967.2400000000052,Vehicle speed,134.216177523264,mph,322,Aggressive
967.8410000000003,Engine RPM,1551.0,rpm,322,Aggressive
967.8410000000003,Instant engine power (based on fuel consumption),1813.54489045699,hp,322,Aggressive
967.8410000000003,Vehicle speed,17.3983933826453,mph,322,Aggressive
968.4420000000027,Engine RPM,5193.0,rpm,322,Aggressive
968.4420000000027,Instant engine power (based on fuel consumption),1582.02852146248,hp,322,Aggressive
968.4420000000027,Vehicle speed,109.361329833771,mph,322,Aggressive
969.0430000000051,Engine RPM,3309.0,rpm,323,Slow
969.0430000000051,Vehicle speed,39.146385110952,mph,323,Slow
969.6430000000037,Engine RPM,2936.0,rpm,323,Slow
969.6430000000037,Vehicle speed,41.010498687664,mph,323,Slow
970.244000000006,Engine RPM,5898.0,rpm,323,Slow
970.244000000006,Instant engine power (based on fuel consumption),405.15364574039,hp,323,Slow
970.244000000006,Vehicle speed,70.8363159150561,mph,323,Slow
970.8450000000012,Engine RPM,1628.0,rpm,323,Slow
970.8450000000012,Instant engine power (based on fuel consumption),771.721229981696,hp,323,Slow
970.8450000000012,Vehicle speed,112.468185794957,mph,323,Slow
971.4449999999997,Instant engine power (based on fuel consumption),636.670014734899,hp,323,Slow
971.4449999999997,Vehicle speed,95.6911636045494,mph,323,Slow
972.0460000000021,Engine RPM,4834.0,rpm,324,Normal
972.0460000000021,Instant engine power (based on fuel consumption),983.944568226663,hp,324,Normal
972.0460000000021,Vehicle speed,124.895609639704,mph,324,Normal
972.6460000000006,Engine RPM,6775.0,rpm,324,Normal
972.6470000000045,Instant engine power (based on fuel consumption),192.930307495424,hp,324,Normal
972.6470000000045,Vehicle speed,20.505249343832,mph,324,Normal
973.247000000003,Engine RPM,1483.0,rpm,324,Normal
973.247000000003,Instant engine power (based on fuel consumption),1639.9076137111,hp,324,Normal
973.247000000003,Vehicle speed,39.146385110952,mph,324,Normal
973.8480000000054,Engine RPM,2652.0,rpm,324,Normal
973.8480000000054,Instant engine power (based on fuel consumption),463.032737989018,hp,324,Normal
973.8480000000054,Vehicle speed,73.3218006840054,mph,324,Normal
974.448000000004,Instant engine power (based on fuel consumption),1929.30307495424,hp,324,Normal
974.448000000004,Vehicle speed,88.2347092977014,mph,324,Normal
975.0489999999991,Engine RPM,1267.0,rpm,325,Normal
975.0489999999991,Instant engine power (based on fuel consumption),1466.27033696522,hp,325,Normal
975.0489999999991,Vehicle speed,71.4576871072934,mph,325,Normal
975.6500000000015,Engine RPM,4859.0,rpm,325,Normal
975.6500000000015,Instant engine power (based on fuel consumption),1466.27033696522,hp,325,Normal
975.6500000000015,Vehicle speed,126.138352024179,mph,325,Normal
976.2510000000038,Instant engine power (based on fuel consumption),135.051215246797,hp,325,Normal
976.2510000000038,Vehicle speed,8.07782549908534,mph,325,Normal
976.851999999999,Engine RPM,2112.0,rpm,325,Normal
976.851999999999,Instant engine power (based on fuel consumption),1485.56336771477,hp,325,Normal
976.851999999999,Vehicle speed,11.8060526525093,mph,325,Normal
977.4530000000013,Engine RPM,2141.0,rpm,325,Normal
977.4530000000013,Vehicle speed,39.146385110952,mph,325,Normal
978.0540000000037,Engine RPM,5296.0,rpm,326,Slow
978.0540000000037,Instant engine power (based on fuel consumption),385.860614990848,hp,326,Slow
978.0540000000037,Vehicle speed,11.8060526525093,mph,326,Slow
978.6550000000061,Engine RPM,5032.0,rpm,326,Slow
978.6550000000061,Instant engine power (based on fuel consumption),424.446676489933,hp,326,Slow
978.6550000000061,Vehicle speed,34.7967867652907,mph,326,Slow
979.2550000000047,Engine RPM,5014.0,rpm,326,Slow
979.2550000000047,Instant engine power (based on fuel consumption),463.032737989018,hp,326,Slow
979.2550000000047,Vehicle speed,7.45645430684801,mph,326,Slow
979.8559999999998,Engine RPM,4913.0,rpm,326,Slow
979.8559999999998,Instant engine power (based on fuel consumption),1485.56336771477,hp,326,Slow
979.8559999999998,Vehicle speed,127.381094408653,mph,326,Slow
980.4570000000022,Engine RPM,1203.0,rpm,326,Slow
980.4570000000022,Instant engine power (based on fuel consumption),385.860614990848,hp,326,Slow
980.4570000000022,Vehicle speed,136.701662292213,mph,326,Slow
981.0580000000045,Engine RPM,3052.0,rpm,327,Aggressive
981.0580000000045,Instant engine power (based on fuel consumption),1774.9588289579,hp,327,Aggressive
981.0580000000045,Vehicle speed,21.7479917283067,mph,327,Aggressive
981.6580000000031,Engine RPM,2556.0,rpm,327,Aggressive
981.6580000000031,Instant engine power (based on fuel consumption),578.790922486272,hp,327,Aggressive
981.6580000000031,Vehicle speed,70.2149447228187,mph,327,Aggressive
982.2590000000055,Instant engine power (based on fuel consumption),1446.97730621568,hp,327,Aggressive
982.2590000000055,Vehicle speed,109.982701026008,mph,327,Aggressive
982.8600000000006,Engine RPM,6712.0,rpm,327,Aggressive
982.8600000000006,Instant engine power (based on fuel consumption),1601.32155221202,hp,327,Aggressive
982.8600000000006,Vehicle speed,132.352063946552,mph,327,Aggressive
983.4660000000003,Engine RPM,1300.0,rpm,327,Aggressive
983.4660000000003,Instant engine power (based on fuel consumption),1311.92609096888,hp,327,Aggressive
983.4660000000003,Vehicle speed,32.9326731885787,mph,327,Aggressive
984.0679999999993,Instant engine power (based on fuel consumption),1852.13095195607,hp,328,Aggressive
984.0679999999993,Vehicle speed,124.895609639704,mph,328,Aggressive
984.6680000000051,Engine RPM,5841.0,rpm,328,Aggressive
984.6680000000051,Instant engine power (based on fuel consumption),1080.40972197437,hp,328,Aggressive
984.6680000000051,Vehicle speed,1.24274238447467,mph,328,Aggressive
985.2690000000002,Engine RPM,938.0,rpm,328,Aggressive
985.2690000000002,Instant engine power (based on fuel consumption),1659.20064446065,hp,328,Aggressive
985.2690000000002,Vehicle speed,90.7201940666507,mph,328,Aggressive
985.8700000000026,Vehicle speed,99.4193907579734,mph,328,Aggressive
985.8709999999992,Instant engine power (based on fuel consumption),1427.68427546614,hp,328,Aggressive
986.4720000000016,Engine RPM,926.0,rpm,328,Aggressive
986.4720000000016,Instant engine power (based on fuel consumption),1910.0100442047,hp,328,Aggressive
986.4720000000016,Vehicle speed,49.0883241867494,mph,328,Aggressive
987.0740000000005,Engine RPM,3685.0,rpm,329,Normal
987.0740000000005,Instant engine power (based on fuel consumption),1871.42398270561,hp,329,Normal
987.0740000000005,Vehicle speed,136.080291099976,mph,329,Normal
987.6750000000029,Instant engine power (based on fuel consumption),945.358506727578,hp,329,Normal
987.6750000000029,Vehicle speed,103.768989103635,mph,329,Normal
988.2750000000015,Engine RPM,5107.0,rpm,329,Normal
988.2750000000015,Vehicle speed,85.1278533365147,mph,329,Normal
988.2760000000053,Instant engine power (based on fuel consumption),289.395461243136,hp,329,Normal
988.8770000000004,Engine RPM,2039.0,rpm,329,Normal
988.8770000000004,Instant engine power (based on fuel consumption),675.256076233984,hp,329,Normal
988.8770000000004,Vehicle speed,93.8270500278374,mph,329,Normal
989.4780000000028,Engine RPM,1560.0,rpm,329,Normal
989.4780000000028,Vehicle speed,65.8653463771574,mph,329,Normal
989.4789999999994,Instant engine power (based on fuel consumption),829.600322230323,hp,329,Normal
990.0790000000052,Engine RPM,1825.0,rpm,330,Aggressive
990.0800000000017,Instant engine power (based on fuel consumption),1389.09821396705,hp,330,Aggressive
990.6800000000003,Engine RPM,5694.0,rpm,330,Aggressive
990.6800000000003,Instant engine power (based on fuel consumption),1871.42398270561,hp,330,Aggressive
990.6800000000003,Vehicle speed,75.1859142607174,mph,330,Aggressive
991.2800000000061,Instant engine power (based on fuel consumption),1601.32155221202,hp,330,Aggressive
991.2800000000061,Vehicle speed,49.0883241867494,mph,330,Aggressive
991.8810000000012,Engine RPM,2971.0,rpm,330,Aggressive
991.8820000000051,Instant engine power (based on fuel consumption),1910.0100442047,hp,330,Aggressive
991.8820000000051,Vehicle speed,39.7677563031894,mph,330,Aggressive
992.4820000000036,Engine RPM,3735.0,rpm,330,Aggressive
992.4820000000036,Instant engine power (based on fuel consumption),1369.80518321751,hp,330,Aggressive
992.4820000000036,Vehicle speed,111.84681460272,mph,330,Aggressive
993.083000000006,Engine RPM,3678.0,rpm,331,Slow
993.083000000006,Vehicle speed,129.245207985365,mph,331,Slow
993.0840000000026,Instant engine power (based on fuel consumption),713.842137733069,hp,331,Slow
993.6860000000015,Vehicle speed,104.390360295872,mph,331,Slow
993.6870000000054,Instant engine power (based on fuel consumption),1196.16790647163,hp,331,Slow
994.2890000000043,Engine RPM,1195.0,rpm,331,Slow
994.2890000000043,Instant engine power (based on fuel consumption),945.358506727578,hp,331,Slow
994.2890000000043,Vehicle speed,69.5935735305814,mph,331,Slow
994.8910000000033,Engine RPM,3655.0,rpm,331,Slow
994.8910000000033,Instant engine power (based on fuel consumption),308.688491992678,hp,331,Slow
994.8910000000033,Vehicle acceleration,-12.6878632509296,m/s²,331,Slow
994.8910000000033,Vehicle speed,43.4959834566134,mph,331,Slow
995.4910000000018,Engine RPM,6905.0,rpm,331,Slow
995.4910000000018,Instant engine power (based on fuel consumption),791.014260731239,hp,331,Slow
995.4910000000018,Vehicle speed,80.1568837986161,mph,331,Slow
996.0920000000042,Engine RPM,2250.0,rpm,332,Aggressive
996.0920000000042,Instant engine power (based on fuel consumption),1601.32155221202,hp,332,Aggressive
996.0920000000042,Vehicle speed,136.701662292213,mph,332,Aggressive
996.6929999999993,Engine RPM,5625.0,rpm,332,Aggressive
996.6929999999993,Instant engine power (based on fuel consumption),1234.75396797071,hp,332,Aggressive
996.6929999999993,Vehicle speed,111.84681460272,mph,332,Aggressive
997.2930000000051,Engine RPM,5021.0,rpm,332,Aggressive
997.2930000000051,Vehicle speed,68.9722023383441,mph,332,Aggressive
997.2940000000017,Instant engine power (based on fuel consumption),964.65153747712,hp,332,Aggressive
997.8940000000002,Engine RPM,5719.0,rpm,332,Aggressive
997.8940000000002,Instant engine power (based on fuel consumption),694.549106983527,hp,332,Aggressive
997.8940000000002,Vehicle acceleration,-3.58417911520288,m/s²,332,Aggressive
997.8940000000002,Vehicle speed,60.8943768392587,mph,332,Aggressive
998.4950000000026,Engine RPM,2662.0,rpm,332,Aggressive
998.4950000000026,Instant engine power (based on fuel consumption),1446.97730621568,hp,332,Aggressive
998.4950000000026,Vehicle speed,121.788753678517,mph,332,Aggressive
999.0950000000012,Instant engine power (based on fuel consumption),1427.68427546614,hp,333,Normal
999.0950000000012,Vehicle speed,94.4484212200748,mph,333,Normal
999.6960000000036,Engine RPM,4594.0,rpm,333,Normal
999.6960000000036,Instant engine power (based on fuel consumption),115.758184497254,hp,333,Normal
1000.2960000000021,Engine RPM,5093.0,rpm,333,Normal
1000.2960000000021,Vehicle speed,55.3020361091227,mph,333,Normal
1000.2970000000059,Instant engine power (based on fuel consumption),424.446676489933,hp,333,Normal
1000.8970000000045,Engine RPM,3542.0,rpm,333,Normal
1000.8970000000045,Instant engine power (based on fuel consumption),1157.58184497254,hp,333,Normal
1000.8970000000045,Vehicle speed,104.390360295872,mph,333,Normal
1001.4979999999996,Engine RPM,4539.0,rpm,333,Normal
1001.4979999999996,Instant engine power (based on fuel consumption),212.223338244966,hp,333,Normal
1001.4979999999996,Vehicle speed,128.623836793128,mph,333,Normal
1002.0980000000054,Engine RPM,6867.0,rpm,334,Normal
1002.0980000000054,Instant engine power (based on fuel consumption),327.981522742221,hp,334,Normal
1002.0980000000054,Vehicle speed,34.7967867652907,mph,334,Normal
1002.6990000000005,Engine RPM,6342.0,rpm,334,Normal
1002.6990000000005,Instant engine power (based on fuel consumption),1832.83792120653,hp,334,Normal
1002.6990000000005,Vehicle speed,94.4484212200748,mph,334,Normal
1003.3000000000029,Engine RPM,1429.0,rpm,334,Normal
1003.3000000000029,Instant engine power (based on fuel consumption),1794.25185970744,hp,334,Normal
1003.3000000000029,Vehicle speed,103.768989103635,mph,334,Normal
1003.9010000000053,Engine RPM,2836.0,rpm,334,Normal
1003.9010000000053,Instant engine power (based on fuel consumption),617.376983985357,hp,334,Normal
1003.9010000000053,Vehicle speed,52.195180147936,mph,334,Normal
1004.5010000000038,Engine RPM,6982.0,rpm,334,Normal
1004.5010000000038,Instant engine power (based on fuel consumption),1196.16790647163,hp,334,Normal
1004.5010000000038,Vehicle speed,39.7677563031894,mph,334,Normal
1005.101999999999,Engine RPM,1010.0,rpm,335,Normal
1005.101999999999,Instant engine power (based on fuel consumption),463.032737989018,hp,335,Normal
1005.101999999999,Vehicle speed,65.8653463771574,mph,335,Normal
1005.7030000000013,Instant engine power (based on fuel consumption),829.600322230323,hp,335,Normal
1005.7030000000013,Vehicle speed,110.604072218245,mph,335,Normal
1006.3040000000037,Instant engine power (based on fuel consumption),1832.83792120653,hp,335,Normal
1006.3040000000037,Vehicle speed,90.0988228744134,mph,335,Normal
1006.9040000000023,Engine RPM,2751.0,rpm,335,Normal
1006.9040000000023,Instant engine power (based on fuel consumption),655.963045484442,hp,335,Normal
1006.9040000000023,Vehicle speed,19.2625069593574,mph,335,Normal
1007.5040000000008,Engine RPM,6406.0,rpm,335,Normal
1007.5040000000008,Instant engine power (based on fuel consumption),154.344245996339,hp,335,Normal
1007.5040000000008,Vehicle speed,120.546011294043,mph,335,Normal
1008.1039999999994,Engine RPM,3824.0,rpm,336,Normal
1008.1039999999994,Instant engine power (based on fuel consumption),289.395461243136,hp,336,Normal
1008.1039999999994,Vehicle speed,36.6609003420027,mph,336,Normal
1008.7050000000017,Engine RPM,1077.0,rpm,336,Normal
1008.7050000000017,Vehicle speed,4.97096953789867,mph,336,Normal
1009.3060000000041,Engine RPM,5973.0,rpm,336,Normal
1009.3060000000041,Instant engine power (based on fuel consumption),887.479414478951,hp,336,Normal
1009.3060000000041,Vehicle speed,95.0697924123121,mph,336,Normal
1009.9060000000027,Engine RPM,4985.0,rpm,336,Normal
1009.9060000000027,Instant engine power (based on fuel consumption),1852.13095195607,hp,336,Normal
1009.9060000000027,Vehicle speed,64.0012328004454,mph,336,Normal
1010.5070000000051,Engine RPM,6524.0,rpm,336,Normal
1010.5070000000051,Vehicle speed,39.146385110952,mph,336,Normal
1011.1080000000002,Engine RPM,2444.0,rpm,337,Slow
1011.1080000000002,Instant engine power (based on fuel consumption),1292.63306021934,hp,337,Slow
1011.1080000000002,Vehicle speed,62.7584904159707,mph,337,Slow
1011.7090000000026,Engine RPM,5294.0,rpm,337,Slow
1011.7090000000026,Instant engine power (based on fuel consumption),1350.51215246797,hp,337,Slow
1011.7090000000026,Vehicle speed,69.5935735305814,mph,337,Slow
1012.310000000005,Instant engine power (based on fuel consumption),231.516368994509,hp,337,Slow
1012.310000000005,Vehicle speed,114.332299371669,mph,337,Slow
1012.9120000000039,Engine RPM,957.0,rpm,337,Slow
1012.9120000000039,Instant engine power (based on fuel consumption),424.446676489933,hp,337,Slow
1012.9120000000039,Vehicle speed,67.7294599538694,mph,337,Slow
1013.5120000000024,Engine RPM,1573.0,rpm,337,Slow
1013.5120000000024,Instant engine power (based on fuel consumption),906.772445228493,hp,337,Slow
1013.5120000000024,Vehicle speed,32.3113019963414,mph,337,Slow
1014.1130000000048,Engine RPM,1484.0,rpm,338,Normal
1014.1130000000048,Instant engine power (based on fuel consumption),1620.61458296156,hp,338,Normal
1014.1130000000048,Vehicle speed,108.739958641533,mph,338,Normal
1014.7139999999999,Engine RPM,2878.0,rpm,338,Normal
1014.7139999999999,Instant engine power (based on fuel consumption),192.930307495424,hp,338,Normal
